Time:256Hz,Epoch,Oscillator 1,Oscillator 2,Oscillator 3,Oscillator 4,Event Id,Event Date,Event Duration
13.2890625000,0,-2.3903164864,-0.1257430464,-0.0217520278,-1.4500186443,,,
13.2929687500,0,-2.4736840725,-0.5721662045,0.6607618332,-1.3218140602,,,
13.2968750000,0,-2.4872765541,-1.1537173986,0.9054495692,-0.3150205910,,,
13.3007812500,0,-2.4286985397,-1.7310070992,0.5353795290,0.6717649698,,,
13.3046875000,0,-2.3004229069,-2.1648185253,-0.2674843073,0.7447488904,,,
13.3085937500,0,-2.1096193790,-2.3540472984,-1.0703951120,-0.0775908381,,,
13.3125000000,0,-1.8676570654,-2.2632055283,-1.4478911161,-0.8877034187,,,
13.3164062500,0,-1.5893136263,-1.9319519997,-1.2353211641,-0.8189773560,,,
13.3203125000,0,-1.2917478085,-1.4640405178,-0.6260507107,0.0672535747,,,
13.3242187500,0,-0.9933053255,-0.9987159371,-0.0541747026,0.8435692191,,,
13.3281250000,0,-0.7122433186,-0.6723987460,0.0670039430,0.6640493274,,,
13.3320312500,0,-0.4654607773,-0.5811622143,-0.4058921933,-0.3700736761,,,
13.3359375000,0,-0.2673240602,-0.7542853355,-1.2587760687,-1.3107368946,,,
13.3398437500,0,-0.1286693960,-1.1461327076,-2.0466024876,-1.3270109892,,,
13.3437500000,0,-0.0560517944,-1.6485868692,-2.3582084179,-0.5484939218,,,
13.3476562500,0,-0.0512928888,-2.1206266880,-2.0609450340,0.0729206428,,,
13.3515625000,0,-0.1113590151,-2.4269461632,-1.3786594868,-0.2584771812,,,
13.3554687500,0,-0.2285782248,-2.4750297070,-0.7563637495,-1.3629156351,,,
13.3593750000,0,-0.3911809921,-2.2405211926,-0.5926501751,-2.2619166374,,,
13.3632812500,0,-0.5841268301,-1.7739374638,-1.0000971556,-2.1708817482,,,
13.3671875000,0,-0.7901594043,-1.1868824959,-1.7371455431,-1.2941442728,,,
13.3710937500,0,-0.9910160303,-0.6215412021,-2.3522505760,-0.6108386517,,,
13.3750000000,0,-1.1687080860,-0.2118140757,-2.4540097713,-0.8704593778,,,
13.3789062500,0,-1.3067821264,-0.0467423573,-1.9455283880,-1.8239856958,,,
13.3828125000,0,-1.3914740086,-0.1462471187,-1.0826976299,-2.4758589268,,,
13.3867187500,0,-1.4126762152,-0.4558305144,-0.3214835227,-2.0995953083,,,
13.3906250000,0,-1.3646495342,-0.8616896868,-0.0456575751,-0.9799716473,,,
13.3945312500,0,-1.2464309931,-1.2220995426,-0.3379780352,-0.1238878369,,,
13.3984375000,0,-1.0619086027,-1.4064621925,-0.9318113923,-0.2351107150,,,
13.4023437500,0,-0.8195574880,-1.3313174248,-1.3721383810,-0.9997577667,,,
13.4062500000,0,-0.5318568945,-0.9834454060,-1.2895139456,-1.4120178223,,,
13.4101562500,0,-0.2144277692,-0.4237253368,-0.6229139566,-0.8073131442,,,
13.4140625000,0,0.1150490195,0.2293082476,0.3419945836,0.4523382485,,,
13.4179687500,0,0.4380574524,0.8317069411,1.1421101093,1.3408656120,,,
13.4218750000,0,0.7365299463,1.2533137798,1.4123702049,1.2086280584,,,
13.4257812500,0,0.9940991402,1.4131897688,1.1025362015,0.4385901988,,,
13.4296875000,0,1.1972317696,1.3015538454,0.5055211186,0.0483805910,,,
13.4335937500,0,1.3361642361,0.9822257757,0.0803357288,0.6448400021,,,
13.4375000000,0,1.4055761099,0.5749045014,0.1756972522,1.7988580465,,,
13.4414062500,0,1.4049531221,0.2221407443,0.8198245168,2.4790856838,,,
13.4453125000,0,1.3386156559,0.0500581600,1.7023100853,2.1017839909,,,
13.4492187500,0,1.2154099941,0.1335891634,2.3589468002,1.1248545647,,,
13.4531250000,0,1.0480842590,0.4757558107,2.4488627911,0.5795108676,,,
13.4570312500,0,0.8523919582,1.0066753626,1.9580415487,1.0178524256,,,
13.4609375000,0,0.6459866166,1.6025648117,1.2073786259,1.9510086775,,,
13.4648437500,0,0.4471838772,2.1195363998,0.6604560018,2.3515222073,,,
13.4687500000,0,0.2736776173,2.4329242706,0.6461322904,1.7068301439,,,
13.4726562500,0,0.1412996203,2.4713633060,1.1620458364,0.5478984714,,,
13.4765625000,0,0.0629092604,2.2362813950,1.8766760826,-0.0870107934,,,
13.4804687500,0,0.0474908873,1.8014652729,2.3287146091,0.2939140201,,,
13.4843750000,0,0.0995214507,1.2928153276,2.2043495178,1.1405811310,,,
13.4882812500,0,0.2186528444,0.8538424373,1.5264160633,1.4295201302,,,
13.4921875000,0,0.3997308910,0.6063595414,0.6421254277,0.7155724168,,,
13.4960937500,0,0.6331498027,0.6171432734,0.0166947544,-0.4074470997,,,
13.5000000000,0,0.9055173993,0.8797006011,-0.0435923859,-0.9077566266,,,
13.5039062500,0,1.2005844116,1.3161383867,0.4268944263,-0.3647542298,,,
13.5078125000,0,1.5003738403,1.7986211777,1.0754023790,0.6048818231,,,
13.5117187500,0,1.7864305973,2.1845359802,1.4436858892,0.9791317582,,,
13.5156250000,0,2.0411047935,2.3557255268,1.2440104485,0.3752180636,,,
13.5195312500,0,2.2487800121,2.2510349751,0.5329769254,-0.5598927140,,,
13.5234375000,0,2.3969590664,1.8832515478,-0.3209469020,-0.8118206859,,,
13.5273437500,0,2.4771327972,1.3357906342,-0.8567757607,-0.0375224240,,,
13.5312500000,0,2.4853725433,0.7400383353,-0.7959257960,1.0803859234,,,
13.5351562500,0,2.4226012230,0.2395546436,-0.2081157863,1.5257071257,,,
13.5390625000,0,2.2945277691,-0.0490519553,0.5310664773,0.9806045890,,,
13.5429687500,0,2.1112487316,-0.0678577125,0.9655098915,0.1438422799,,,
13.5468750000,0,1.8865429163,0.1667299122,0.8319011331,0.0105858026,,,
13.5507812500,0,1.6369107962,0.5686990023,0.2173617035,0.8494591713,,,
13.5546875000,0,1.3804234266,1.0062354803,-0.4929847121,1.9217060804,,,
13.5585937500,0,1.1354633570,1.3380746841,-0.8471142650,2.2294876575,,,
13.5625000000,0,0.9194429517,1.4524385929,-0.5974882841,1.5294131041,,,
13.5664062500,0,0.7475920320,1.2978838682,0.1497883350,0.5765304565,,,
13.5703125000,0,0.6318967342,0.8976042867,0.9973666072,0.3497988880,,,
13.5742187500,0,0.5802660584,0.3432666063,1.4932723045,1.0501033068,,,
13.5781250000,0,0.5959823728,-0.2299329638,1.4000931978,1.8940986395,,,
13.5820312500,0,0.6774750352,-0.6801574826,0.8355872035,1.9144512415,,,
13.5859375000,0,0.8184329271,-0.8976542354,0.2005532533,0.9492984414,,,
13.5898437500,0,1.0082478523,-0.8347035050,-0.0628132895,-0.1895268559,,,
13.5937500000,0,1.2327575684,-0.5185855031,0.2626439929,-0.5413877964,,,
13.5976562500,0,1.4752376080,-0.0440115407,1.0373815298,0.0273588393,,,
13.6015625000,0,1.7175711393,0.4529050291,1.8471388817,0.6929304004,,,
13.6054687500,0,1.9415174723,0.8320030570,2.2495102882,0.5220335126,,,
13.6093750000,0,2.1299879551,0.9875160456,2.0375003815,-0.5679704547,,,
13.6132812500,0,2.2682433128,0.8770651221,1.3622844219,-1.7173893452,,,
13.6171875000,0,2.3449263573,0.5332582593,0.6416961551,-1.9948865175,,,
13.6210937500,0,2.3528592587,0.0547149889,0.3092585206,-1.3416705132,,,
13.6250000000,0,2.2895507813,-0.4210217595,0.5540460348,-0.6252557039,,,
13.6289062500,0,2.1573741436,-0.7552627325,1.2071516514,-0.7481163144,,,
13.6328125000,0,1.9634096622,-0.8462837338,1.8427463770,-1.7216387987,,,
13.6367187500,0,1.7189559937,-0.6573255062,2.0332233906,-2.6511750221,,,
13.6406250000,0,1.4387491941,-0.2268064767,1.6056548357,-2.6475737095,,,
13.6445312500,0,1.1399416924,0.3420512378,0.7459961772,-1.7344330549,,,
13.6484375000,0,0.8409131765,0.9093415141,-0.1113648564,-0.8246388435,,,
13.6523437500,0,0.5599955916,1.3366340399,-0.5426012278,-0.7901156545,,,
13.6562500000,0,0.3142019808,1.5247175694,-0.3869249821,-1.5746513605,,,
13.6601562500,0,0.1180471852,1.4405844212,0.1585963219,-2.2556247711,,,
13.6640625000,0,-0.0174571741,1.1262624264,0.6586299539,-1.9914382696,,,
13.6679687500,0,-0.0855632573,0.6870754957,0.7019366622,-0.8869701028,,,
13.6718750000,0,-0.0842502862,0.2625525594,0.1493743062,0.1069473401,,,
13.6757812500,0,-0.0163581483,-0.0120394118,-0.7809836268,0.1576204598,,,
13.6796875000,0,0.1106179729,-0.0429947972,-1.6426169872,-0.6060861945,,,
13.6835937500,0,0.2850575745,0.1959247738,-2.0261483192,-1.2320200205,,,
13.6875000000,0,0.4920324087,0.6560797095,-1.8027645350,-0.9232574701,,,
13.6914062500,0,0.7143548131,1.2270700932,-1.1997518539,0.1425890326,,,
13.6953125000,0,0.9337833524,1.7667888403,-0.6629493237,0.9901222587,,,
13.6992187500,0,1.1323020458,2.1401748657,-0.5885069966,0.8386468887,,,
13.7031250000,0,1.2933833599,2.2560489178,-1.0845865011,-0.1029746905,,,
13.7070312500,0,1.4031481743,2.0919349194,-1.9057111740,-0.8506931663,,,
13.7109375000,0,1.4513400793,1.7000697851,-2.5990903378,-0.6499261260,,,
13.7148437500,0,1.4320470095,1.1929523945,-2.7753176689,0.2554094791,,,
13.7187500000,0,1.3441203833,0.7123961449,-2.3413677216,0.8747341037,,,
13.7226562500,0,1.1912609339,0.3905664384,-1.5563824177,0.4862360954,,,
13.7265625000,0,0.9817676544,0.3136838078,-0.8768435717,-0.6211767793,,,
13.7304687500,0,0.7279639244,0.4983398616,-0.6838266253,-1.4372467995,,,
13.7343750000,0,0.4453445971,0.8869192600,-1.0556343794,-1.2557791471,,,
13.7382812500,0,0.1515005231,1.3633815050,-1.7219300270,-0.3892208040,,,
13.7421875000,0,-0.1351025999,1.7850786448,-2.2268118858,0.1570489407,,,
13.7460937500,0,-0.3964071870,2.0218868256,-2.2031610012,-0.2821440697,,,
13.7500000000,0,-0.6160181761,1.9919289351,-1.5939632654,-1.3464545012,,,
13.7539062500,0,-0.7803419232,1.6840955019,-0.6880574822,-2.0125803947,,,
13.7578125000,0,-0.8795300722,1.1611912251,0.0511321872,-1.6346757412,,,
13.7617187500,0,-0.9081622362,0.5428453088,0.2613635659,-0.6003584862,,,
13.7656250000,0,-0.8656208515,-0.0271335486,-0.1032386869,0.0674394518,,,
13.7695312500,0,-0.7561307549,-0.4200108945,-0.7463890910,-0.2438941598,,,
13.7734375000,0,-0.5884616971,-0.5572315454,-1.2086484432,-1.1113498211,,,
13.7773437500,0,-0.3753145039,-0.4317571223,-1.1440160275,-1.5098636150,,,
13.7812500000,0,-0.1324328035,-0.1097895354,-0.5284633040,-0.8619616032,,,
13.7851562500,0,0.1224964261,0.2875907421,0.3244811893,0.3684735000,,,
13.7890625000,0,0.3710778654,0.6178362370,0.9504510164,1.1447877884,,,
13.7929687500,0,0.5954918265,0.7562358379,1.0114865303,0.9101666808,,,
13.7968750000,0,0.7797375917,0.6303350329,0.4978173971,0.1495923549,,,
13.8007812500,0,0.9107499123,0.2400382310,-0.2666259408,-0.1124708205,,,
13.8046875000,0,0.9793100953,-0.3421190679,-0.8182640672,0.6345357895,,,
13.8085937500,0,0.9806884527,-0.9906048179,-0.8312931061,1.8587433100,,,
13.8125000000,0,0.9149740338,-1.5610526800,-0.3123736084,2.5221633911,,,
13.8164062500,0,0.7870669961,-1.9295907021,0.4039787948,2.1344089508,,,
13.8203125000,0,0.6063358784,-2.0265614986,0.8565275073,1.2480267286,,,
13.8242187500,0,0.3859627545,-1.8553913832,0.7345244288,0.8898175359,,,
13.8281250000,0,0.1420218796,-1.4914416075,0.0649892464,1.5090172291,,,
13.8320312500,0,-0.1076433808,-1.0611575842,-0.8021027446,2.5165355206,,,
13.8359375000,0,-0.3446674943,-0.7072314024,-1.4018850327,2.8858344555,,,
13.8398437500,0,-0.5514463782,-0.5493282080,-1.4313677549,2.2018702030,,,
13.8437500000,0,-0.7123682499,-0.6511418819,-0.9292248487,1.0869284868,,,
13.8476562500,0,-0.8149059415,-1.0028090477,-0.2509862185,0.5684250593,,,
13.8515625000,0,-0.8504940867,-1.5235038996,0.1454757452,1.0341322422,,,
13.8554687500,0,-0.8151309490,-2.0835015774,-0.0243125632,1.8415530920,,,
13.8593750000,0,-0.7096614838,-2.5396673679,-0.6995945573,1.9801410437,,,
13.8632812500,0,-0.5397236347,-2.7746405602,-1.5093799829,1.1099015474,,,
13.8671875000,0,-0.3153596222,-2.7289798260,-1.9933459759,-0.0844513178,,,
13.8710937500,0,-0.0503214113,-2.4174561501,-1.8764007092,-0.5856913924,,,
13.8750000000,0,0.2388831675,-1.9250296354,-1.2325382233,-0.0760386288,,,
13.8789062500,0,0.5341356993,-1.3836114407,-0.4398902953,0.7446746230,,,
13.8828125000,0,0.8169647455,-0.9359808564,0.0460938215,0.8792998791,,,
13.8867187500,0,1.0698279142,-0.6967441440,-0.0344801880,0.0563864633,,,
13.8906250000,0,1.2773287296,-0.7210358381,-0.5904178619,-0.9889236689,,,
13.8945312500,0,1.4272838831,-0.9895386100,-1.2343683243,-1.2630901337,,,
13.8984375000,0,1.5115664005,-1.4139260054,-1.5153263807,-0.5275131464,,,
13.9023437500,0,1.5266652107,-1.8612356186,-1.1894801855,0.4577324390,,,
13.9062500000,0,1.4739238024,-2.1904904842,-0.3672170341,0.7086704969,,,
13.9101562500,0,1.3594386578,-2.2915308475,0.5517542362,0.0195937566,,,
13.9140625000,0,1.1936279535,-2.1154110432,1.1163419485,-0.8306460381,,,
13.9179687500,0,0.9904974699,-1.6880288124,1.0926297903,-0.8787359595,,,
13.9218750000,0,0.7666569352,-1.1032518148,0.6022830606,0.0338302441,,,
13.9257812500,0,0.5401545763,-0.4974185228,0.0479632653,1.0927351713,,,
13.9296875000,0,0.3292110860,-0.0122046284,-0.1295548677,1.3358826637,,,
13.9335937500,0,0.1509422064,0.2439725548,0.2828998268,0.6292465925,,,
13.9375000000,0,0.0201576948,0.2254356742,1.1414821148,-0.2027240545,,,
13.9414062500,0,-0.0516784675,-0.0384635814,2.0297439098,-0.2250613123,,,
13.9453125000,0,-0.0572546609,-0.4516132772,2.5063655376,0.6475433111,,,
13.9492187500,0,0.0060714488,-0.8776999712,2.3679049015,1.5590494871,,,
13.9531250000,0,0.1360816956,-1.1777763367,1.7692700624,1.5826778412,,,
13.9570312500,0,0.3258451819,-1.2485390902,1.1298094988,0.6649238467,,,
13.9609375000,0,0.5641948581,-1.0508259535,0.8812701702,-0.3209198415,,,
13.9648437500,0,0.8364995718,-0.6205180287,1.2085568905,-0.4663360417,,,
13.9687500000,0,1.1256778240,-0.0588592477,1.9385303259,0.2461959422,,,
13.9726562500,0,1.4133828878,0.4951556325,2.6434361935,0.9281100035,,,
13.9765625000,0,1.6812753677,0.9027582407,2.8970406055,0.6961100101,,,
13.9804687500,0,1.9122970104,1.0633416176,2.5301063061,-0.4208089709,,,
13.9843750000,0,2.0918538570,0.9419571757,1.7322368622,-1.5050709248,,,
13.9882812500,0,2.2088282108,0.5788375139,0.9390929341,-1.6809558868,,,
13.9921875000,0,2.2563498020,0.0783367008,0.5725007057,-1.0018678904,,,
13.9960937500,0,2.2322680950,-0.4196811020,0.7890409231,-0.3886350989,,,
14.0000000000,0,2.1392993927,-0.7781636119,1.3876317739,-0.6821057200,,,
14.0039062500,0,1.9848309755,-0.9003991485,1.9314131737,-1.7777498960,,,
14.0078125000,0,1.7804033756,-0.7564680576,2.0109210014,-2.7262258530,,,
14.0117187500,0,1.5409009457,-0.3913666010,1.4909417629,-2.6974375248,,,
14.0156250000,0,1.2835099697,0.0874207616,0.5932031870,-1.8238159418,,,
14.0195312500,0,1.0265176296,0.5394955873,-0.2346444279,-1.0618506670,,,
14.0234375000,0,0.7880336046,0.8301579952,-0.5853443742,-1.2133891582,,,
14.0273437500,0,0.5847241282,0.8674750328,-0.3342223167,-2.1061873436,,,
14.0312500000,0,0.4306478202,0.6276426911,0.2877316177,-2.7705297470,,,
14.0351562500,0,0.3362734616,0.1616906524,0.8336144686,-2.4315307140,,,
14.0390625000,0,0.3077480197,-0.4183111191,0.9094879627,-1.3037391901,,,
14.0429687500,0,0.3464668691,-0.9697643518,0.4113634527,-0.3765028119,,,
14.0468750000,0,0.4489755929,-1.3584129810,-0.4116266668,-0.4091068208,,,
14.0507812500,0,0.6072102189,-1.4949212074,-1.1057124138,-1.1616215706,,,
14.0546875000,0,0.8090593219,-1.3591351509,-1.2837327719,-1.6466654539,,,
14.0585937500,0,1.0392087698,-1.0053826571,-0.8567407727,-1.1447463036,,,
14.0625000000,0,1.2802101374,-0.5473591685,-0.0872951299,0.0539043844,,,
14.0664062500,0,1.5136982203,-0.1267451048,0.5674725771,0.9387971163,,,
14.0703125000,0,1.7216730118,0.1258426607,0.7290573120,0.8046052456,,,
14.0742187500,0,1.8877564669,0.1268602908,0.3234762847,-0.0343525521,,,
14.0781250000,0,1.9983365536,-0.1370628327,-0.3753791451,-0.5699681640,,,
14.0820312500,0,2.0435185432,-0.6052666903,-0.9108727574,-0.1336135268,,,
14.0859375000,0,2.0178179741,-1.1595052481,-0.9183351994,0.9184473753,,,
14.0898437500,0,1.9205456972,-1.6561871767,-0.3448438346,1.5675110817,,,
14.0937500000,0,1.7558597326,-1.9655791521,0.5175564885,1.1726683378,,,
14.0976562500,0,1.5324783325,-2.0072276592,1.2051165104,0.1265579462,,,
14.1015625000,0,1.2630764246,-1.7718932629,1.3584200144,-0.5430479050,,,
14.1054687500,0,0.9634058475,-1.3239872456,0.9359520078,-0.2190854102,,,
14.1093750000,0,0.6512015462,-0.7838422656,0.2373553067,0.6793643236,,,
14.1132812500,0,0.3449498415,-0.2946794033,-0.2775138021,1.1305345297,,,
14.1171875000,0,0.0626040846,0.0166770518,-0.2653556168,0.5594792366,,,
14.1210937500,0,-0.1796614975,0.0745680556,0.2937277257,-0.5683276057,,,
14.1250000000,0,-0.3685741425,-0.1247770414,1.0831910372,-1.2157155275,,,
14.1289062500,0,-0.4946822822,-0.5122421980,1.6386425495,-0.8264712095,,,
14.1328125000,0,-0.5530082583,-0.9648247957,1.6251748800,0.1127595827,,,
14.1367187500,0,-0.5433893204,-1.3394261599,1.0373913050,0.5748838782,,,
14.1406250000,0,-0.4704820514,-1.5121710300,0.2023730129,0.0458275974,,,
14.1445312500,0,-0.3434313238,-1.4124791622,-0.4161846936,-0.9468873739,,,
14.1484375000,0,-0.1752251983,-1.0425490141,-0.4953872263,-1.3703640699,,,
14.1523437500,0,0.0182175711,-0.4769137502,-0.0460065566,-0.7398794889,,,
14.1562500000,0,0.2191650420,0.1578112841,0.5946754813,0.3860321045,,,
14.1601562500,0,0.4093158841,0.7174394131,0.9657473564,0.9745186567,,,
14.1640625000,0,0.5710831881,1.0795261860,0.7597771287,0.5704343915,,,
14.1679687500,0,0.6888282895,1.1767120361,0.0082058776,-0.2427511513,,,
14.1718750000,0,0.7499591708,1.0149583817,-0.9360065460,-0.4436880350,,,
14.1757812500,0,0.7458162308,0.6716796160,-1.6081223488,0.3780984879,,,
14.1796875000,0,0.6722838879,0.2742877305,-1.7082000971,1.5965925455,,,
14.1835937500,0,0.5300853848,-0.0349707305,-1.2789342403,2.1816678047,,,
14.1875000000,0,0.3247404099,-0.1382445991,-0.6783130169,1.7439478636,,,
14.1914062500,0,0.0661876872,0.0253788419,-0.3634999692,0.9254260063,,,
14.1953125000,0,-0.2319000810,0.4429385364,-0.6153801680,0.7372143269,,,
14.1992187500,0,-0.5530618429,1.0309158564,-1.3687363863,1.5209293365,,,
14.2031250000,0,-0.8791885972,1.6578960419,-2.2497718334,2.5945372581,,,
14.2070312500,0,-1.1917781830,2.1803648472,-2.7985441685,2.9445025921,,,
14.2109375000,0,-1.4732183218,2.4818329811,-2.7431540489,2.2576012611,,,
14.2148437500,0,-1.7080070972,2.5045669079,-2.1615378857,1.2388627529,,,
14.2187500000,0,-1.8838268518,2.2652306557,-1.4340108633,0.8910432458,,,
14.2226562500,0,-1.9923957586,1.8501535654,-1.0149931908,1.4914283752,,,
14.2265625000,0,-2.0300383568,1.3915240765,-1.1606086493,2.3107953072,,,
14.2304687500,0,-1.9979350567,1.0310317278,-1.7752690315,2.3614439964,,,
14.2343750000,0,-1.9020334482,0.8809274435,-2.4691021442,1.4103177786,,,
14.2382812500,0,-1.7526262999,0.9931721091,-2.7918353081,0.2224829942,,,
14.2421875000,0,-1.5636286736,1.3451308012,-2.5030837059,-0.2138562351,,,
14.2460937500,0,-1.3516005278,1.8457343578,-1.7171918154,0.3103518486,,,
14.2500000000,0,-1.1345869303,2.3604187965,-0.8358839750,1.0186731815,,,
14.2539062500,0,-0.9308539033,2.7480092049,-0.3090267479,0.9492557645,,,
14.2578125000,0,-0.7576092482,2.8994379044,-0.3667238951,-0.0559589192,,,
14.2617187500,0,-0.6297980547,2.7676846981,-0.8831240535,-1.1832799911,,,
14.2656250000,0,-0.5590555072,2.3807358742,-1.4534564018,-1.4723078012,,,
14.2695312500,0,-0.5528913736,1.8340055943,-1.6381336451,-0.7916763425,,,
14.2734375000,0,-0.6141622066,1.2642993927,-1.2277276516,0.0307254698,,,
14.2773437500,0,-0.7408681512,0.8124518991,-0.3701243103,0.0558952279,,,
14.2812500000,0,-0.9262894988,0.5848791003,0.5163130760,-0.8059600592,,,
14.2851562500,0,-1.1594517231,0.6245809793,0.9916122556,-1.7036113739,,,
14.2890625000,0,-1.4258881807,0.8995388150,0.8561125398,-1.7152544260,,,
14.2929687500,0,-1.7086467743,1.3116877079,0.2686395645,-0.7922900915,,,
14.2968750000,0,-1.9894694090,1.7240009308,-0.3497963250,0.1874198318,,,
14.3007812500,0,-2.2500641346,1.9982634783,-0.5690928698,0.3113489151,,,
14.3046875000,0,-2.4733793736,2.0331785679,-0.2083777934,-0.4413345754,,,
14.3085937500,0,-2.6447911263,1.7923614979,0.5551284552,-1.1845989227,,,
14.3125000000,0,-2.7531235218,1.3145481348,1.2919024229,-1.0368247032,,,
14.3164062500,0,-2.7914264202,0.7032142282,1.5772224665,-0.0277121328,,,
14.3203125000,0,-2.7574615479,0.0984530598,1.2456439734,0.9255374074,,,
14.3242187500,0,-2.6538584232,-0.3611867726,0.4904710352,0.9486925006,,,
14.3281250000,0,-2.4879312515,-0.5764447451,-0.2513461709,0.0976866260,,,
14.3320312500,0,-2.2711713314,-0.5143313408,-0.5599831939,-0.7032228112,,,
14.3359375000,0,-2.0184464455,-0.2169569284,-0.2830621302,-0.6089985967,,,
14.3398437500,0,-1.7469664812,0.2102108002,0.3743379116,0.2806737721,,,
14.3437500000,0,-1.4750849009,0.6274409890,0.9738484621,1.0218495131,,,
14.3476562500,0,-1.2210223675,0.8992099762,1.1077805758,0.7902203202,,,
14.3515625000,0,-1.0015984774,0.9315020442,0.6448080540,-0.2758469284,,,
14.3554687500,0,-0.8310621977,0.6977172494,-0.1897748560,-1.2140524387,,,
14.3593750000,0,-0.7201023698,0.2460834384,-0.9473116398,-1.2170958519,,,
14.3632812500,0,-0.6751055121,-0.3134596348,-1.2228034735,-0.4522807598,,,
14.3671875000,0,-0.6977152228,-0.8393098116,-0.8958444595,0.1149894670,,,
14.3710937500,0,-0.7847217917,-1.1969516277,-0.2012442052,-0.2866219580,,,
14.3750000000,0,-0.9282907844,-1.2957848310,0.4129174650,-1.4399528503,,,
14.3789062500,0,-1.1165145636,-1.1139388084,0.5547817349,-2.3541388512,,,
14.3828125000,0,-1.3342479467,-0.7042735815,0.1243613362,-2.2695512772,,,
14.3867187500,0,-1.5641697645,-0.1799203157,-0.6257711053,-1.4269241095,,,
14.3906250000,0,-1.7879962921,0.3166741431,-1.2411124706,-0.8155036569,,,
14.3945312500,0,-1.9877629280,0.6527162790,-1.3370002508,-1.1576297283,,,
14.3984375000,0,-2.1470825672,0.7413686514,-0.8288068175,-2.1668500900,,,
14.4023437500,0,-2.2522945404,0.5654379129,0.0172695257,-2.8373193741,,,
